sp_name;aesthe_score
Thalassoma_duperrey;1473.4661
Thalassoma_grammaticum;1623.261
Thalassoma_hardwicke;1554.99789018552
Thalassoma_hebraicum;1844.483
Thalassoma_heiseri;1501.8286
Thalassoma_jansenii;1568.199
Thalassoma_lucasanum;1550.1438
Thalassoma_lunare;1688.2036
Thalassoma_lutescens;1636.3923
Thalassoma_nigrofasciatum;1359.9941
Thalassoma_pavo;1716.6716
Thalassoma_purpureum;1732.33915640061
Thalassoma_quinquevittatum;1590.467
Thalassoma_robertsoni;1436.4893
Thalassoma_rueppellii;1643.2185
Thalassoma_septemfasciatum;1500.7737
Thalassoma_trilobatum;1648.988
Thalassoma_virens;1358.3165
Thamnaconus_analis;1423.685
Thorogobius_ephippiatus;1499.6638
Thunnus_albacares;1245.475
Thyrsites_atun;1150.5787
Thysanophrys_cirronasa;1328.2261
Tigrigobius_harveyi;1391.9694
Tigrigobius_nesiotes;1349.0605
Tigrigobius_redimiculus;1379.7555
Tigrigobius_saucrus;1414.001
Tilodon_sexfasciatus;1567.1576
Tomicodon_bidens;1161.5975
Torquigener_pleurogramma;1296.5524
Torquigener_squamicauda;1346.4277
Totoaba_macdonaldi;1287.9846
Trachichthys_australis;1347.6621
Trachinops_brauni;1401.0549
Trachinops_caudimaculatus;1250.8779
Trachinops_noarlungae;1306.1189
Trachinops_taeniatus;1492.6699
Trachinotus_anak;1369.1417
Trachinotus_baillonii;1286.667
Trachinotus_blochii;1496.062
Trachinotus_ovatus;1307.1454
Trachinotus_rhodopus;1469.0981
Trachinotus_stilbe;1231.4412
Trachinus_draco;1426.7228
Trachurus_declivis;1210.1993
Trachurus_indicus;1169.5981
Trachurus_japonicus;1194.1372
Trachurus_novaezelandiae;1337.4377
Trachurus_symmetricus;1183.7897
Trachurus_trachurus;1163.961
Trachypoma_macracanthus;1498.2234
Tragulichthys_jaculiferus;1396.6687
Trianectes_bucephalus;1247.2336
Tridentiger_trigonocephalus;1338.1603
Trimma_benjamini;1283.5979
Trimma_caesiura;1426.3348
Trimma_lantana;1505.4138
Trimma_okinawae;1461.2015
Trimma_striatum;1447.8015
Trinorfolkia_clarkei;1328.7544
Trinorfolkia_cristata;1347.844
Tripterygion_delaisi;1521.3981
Tripterygion_melanurum;1562.0186
Trisopterus_minutus;1261.0997
Tylosurus_crocodilus_crocodilus;1308.6693
Ucla_xenogrammus;1425.4314
Ulua_mentalis;1328.0833
Umbrina_galapagorum;1268.2703
Upeneichthys_lineatus;1470.2963
Upeneichthys_vlamingii;1372.0834
Upeneus_moluccensis;1314.015
Upeneus_tragula;1346.6384
Uraspis_helvola;1248.8706
Valenciennea_alleni;1303.7681
Valenciennea_helsdingenii;1481.0052
Valenciennea_immaculata;1380.2595
Valenciennea_longipinnis;1438.0471
Valenciennea_muralis;1310.2195
Valenciennea_parva;1215.1393
Valenciennea_puellaris;1575.1179
Valenciennea_randalli;1318.5557
Valenciennea_sexguttata;1345.844
Valenciennea_strigata;1480.7227
Variola_albimarginata;1548.217
Variola_louti;1549.3256
Verulux_cypselurus;1196.7548
Vincentia_conspersa;1370.6786
Vincentia_novaehollandiae;1309.9822
Vladichthys_gloverensis;1318.4049
Xanthichthys_mento;1637.108
Xenichthys_agassizii;1180.2223
Xenocys_jessiae;1288.4727
Xyrichtys_novacula;1580.7847
Xyrichtys_victori;1312.9739
Xyrichtys_wellingtoni;1275.3647
Zabidius_novemaculeatus;1235.2944
Zanclistius_elevatus;1476.8744
Zanclus_cornutus;1801.2313
Zebrasoma_desjardinii;1892.438
Zebrasoma_flavescens;1739.7549
Zebrasoma_rostratum;1592.836
Zebrasoma_scopas;1706.104
Zebrasoma_velifer;1888.4148
Zebrasoma_xanthurum;1763.966
Zeus_faber;1748.886
Zoarchias_veneficus;1351.5161
Zoramia_fragilis;1339.6852
Zoramia_leptacantha;1547.6133
Zoramia_viridiventer;1321.0486
