"sp_name","esthe_score","file_name","copyright"
"Mycteroperca_interstitialis","1339.4763","Mycteroperca_interstitialis_A_2","NO"
"Mycteroperca_jordani","1411.233","Mycteroperca_jordani_A_1","NO"
"Mycteroperca_microlepis","1204.4402","Mycteroperca_microlepis_A_1","NO"
"Mycteroperca_olfax","1344.7893","Mycteroperca_olfax_A_2","YES"
"Mycteroperca_rosacea","1374.4583","Mycteroperca_rosacea_A_2","YES"
"Mycteroperca_tigris","1372.6677","Mycteroperca_tigris_A_1","YES"
"Mycteroperca_xenarcha","1330.177","Mycteroperca_xenarcha_A_2","YES"
"Myoxocephalus_scorpius","1387.0638","Myoxocephalus_scorpius_A_3","YES"
"Myrichthys_maculosus","1419.3673","Myrichthys_maculosus_A_2","YES"
"Myrichthys_tigrinus","1429.002","Myrichthys_tigrinus_A_1","YES"
"Myripristis_adusta","1418.405","Myripristis_adusta_A_2","NO"
"Myripristis_amaena","1437.0691","Myripristis_amaena_A_2","YES"
"Myripristis_berndti","1324.511","Myripristis_berndti_A_1","YES"
"Myripristis_clarionensis","1300.1469","Myripristis_clarionensis_A_1","YES"
"Myripristis_earlei","1416.3492","Myripristis_earlei_A_2","YES"
"Myripristis_gildi","1362.2219","Myripristis_gildi_A_1","YES"
"Myripristis_hexagona","1373.6746","Myripristis_hexagona_A_1","NO"
"Myripristis_jacobus","1377.3517","Myripristis_jacobus_A_2","YES"
"Myripristis_kochiensis","1347.8213","Myripristis_kochiensis_A_1","YES"
"Myripristis_kuntee","1297.3184","Myripristis_kuntee_A_1","YES"
"Myripristis_leiognathus","1420.092","Myripristis_leiognathus_A_1","YES"
"Myripristis_murdjan","1412.2777","Myripristis_murdjan_A_1","YES"
"Myripristis_pralinia","1479.4099","Myripristis_pralinia_A_3","NO"
"Myripristis_randalli","1279.0342","Myripristis_randalli_A_1","YES"
"Myripristis_tiki","1402.6283","Myripristis_tiki_A_2","YES"
"Myripristis_violacea","1360.31455131177","Myripristis_violacea_81","YES"
"Myripristis_vittata","1423.8088","Myripristis_vittata_A_2","NO"
"Nannosalarias_nativitatis","1383.6101","Nannosalarias_nativitatis_A_2","YES"
"Naso_annulatus","1425.5316","Naso_annulatus_J_1","YES"
"Naso_brachycentron","1289.4705","Naso_brachycentron_M_2","YES"
"Naso_brevirostris","1501.7878","Naso_brevirostris_J_2","NO"
"Naso_caeruleacauda","1475.2816","Naso_caeruleacauda_A_1","YES"
"Naso_caesius","1293.517","Naso_caesius_A_2","YES"
"Naso_elegans","1664.4722","Naso_elegans_A_2","YES"
"Naso_fageni","1359.7466","Naso_fageni_A_1","YES"
"Naso_hexacanthus","1426.0112","Naso_hexacanthus_A_1",NA
"Naso_lituratus","1622.1982","Naso_lituratus_A_1","YES"
"Naso_thynnoides","1320.6394","Naso_thynnoides_A_1","YES"
"Naso_tonganus","1458.5712","Naso_tonganus_J_2","YES"
"Naso_unicornis","1524.6829","Naso_unicornis_A_1","YES"
"Naso_vlamingii","1598.5215","Naso_vlamingii_J_1","NO"
"Neatypus_obliquus","1646.6201","Neatypus_obliquus_A_1","YES"
"Nectamia_similis","1338.8148","Nectamia_similis_A_1","YES"
"Nelusetta_ayraud","1383.9716","Nelusetta_ayraud_A_1","YES"
"Nemadactylus_bergi","1202.0939","Nemadactylus_bergi_A_2","YES"
"Nemadactylus_douglasii","1246.404","Nemadactylus_douglasii_A_1","YES"
"Nemadactylus_macropterus","1190.922","Nemadactylus_macropterus_A_2","YES"
"Nemadactylus_valenciennesi","1481.0776","Nemadactylus_valenciennesi_J_1","YES"
"Nemateleotris_magnifica","1597.7239","Nemateleotris_magnifica_A_2","NO"
"Neocirrhites_armatus","1626.5763","Neocirrhites_armatus_M_2","YES"
"Neoditrema_ransonnetii","1204.1614","Neoditrema_ransonnetii_A_1","YES"
"Neoglyphidodon_bonang","1573.8982","Neoglyphidodon_bonang_A_1","NO"
"Neoglyphidodon_carlsoni","1373.701","Neoglyphidodon_carlsoni_A_1","YES"
"Neoglyphidodon_crossi","1729.982","Neoglyphidodon_crossi_J_1","YES"
"Neoglyphidodon_melas","1541.9078","Neoglyphidodon_melas_A_1","YES"
"Neoglyphidodon_nigroris","1659.918","Neoglyphidodon_nigroris_J_1","YES"
"Neoglyphidodon_oxyodon","1784.9272","Neoglyphidodon_oxyodon_J_1","YES"
"Neoglyphidodon_polyacanthus","1714.0308","Neoglyphidodon_polyacanthus_J_2","YES"
"Neoglyphidodon_thoracotaeniatus","1504.4923","Neoglyphidodon_thoracotaeniatus_J_1","YES"
"Neomyxus_leuciscus","1176.7263","Neomyxus_leuciscus_A_1","YES"
"Neoniphon_argenteus","1377.7428","Neoniphon_argenteus_A_2","YES"
"Neoniphon_marianus","1555.6401","Neoniphon_marianus_A_2","YES"
"Neoniphon_opercularis","1493.2876","Neoniphon_opercularis_A_2","YES"
"Neoniphon_sammara","1503.7314","Neoniphon_sammara_A_1","YES"
"Neoodax_balteatus","1296.2728","Neoodax_balteatus_F_1","YES"
"Neopomacentrus_anabatoides","1259.8694","Neopomacentrus_anabatoides_A_1","NO"
"Neopomacentrus_aquadulcis","1356.4469","Neopomacentrus_aquadulcis_A_1","YES"
"Neopomacentrus_azysron","1470.1409","Neopomacentrus_azysron_A_1","YES"
"Neopomacentrus_bankieri","1290.0588","Neopomacentrus_bankieri_A_1","YES"
"Neopomacentrus_cyanomos","1427.1128","Neopomacentrus_cyanomos_A_2","YES"
"Neopomacentrus_filamentosus","1363.5745","Neopomacentrus_filamentosus_A_1","YES"
"Neopomacentrus_metallicus","1303.5549","Neopomacentrus_metallicus_A_1","YES"
"Neopomacentrus_miryae","1254.8423","Neopomacentrus_miryae_A_1","YES"
"Neopomacentrus_nemurus","1412.221","Neopomacentrus_nemurus_A_1","NO"
"Neopomacentrus_violascens","1345.1143","Neopomacentrus_violascens_A_1","NO"
"Neosebastes_pandus","1319.1279","Neosebastes_pandus_A_1","YES"
"Neosebastes_scorpaenoides","1515.8982","Neosebastes_scorpaenoides_A_1","YES"
"Nesogobius_hinsbyi","1297.8323","Nesogobius_hinsbyi_A_2","YES"
"Nesogobius_pulchellus","1380.4723","Nesogobius_pulchellus_M_2","YES"
"Nexilosus_latifrons","1550.9517","Nexilosus_latifrons_J_1","NO"
"Nicholsina_denticulata","1342.646","Nicholsina_denticulata_F_1","YES"
"Notocirrhitus_splendens","1581.7754","Notocirrhitus_splendens_A_1","YES"
"Notoclinops_segmentatus","1506.4227","Notoclinops_segmentatus_A_2","YES"
"Notoclinops_yaldwyni","1418.474","Notoclinops_yaldwyni_A_2","YES"
"Notoclinus_fenestratus","1473.9722","Notoclinus_fenestratus_A_1","NO"
"Notolabrus_celidotus","1336.761","Notolabrus_celidotus_M_2","YES"
"Notolabrus_cinctus","1198.4991","Notolabrus_cinctus_A_1","NO"
"Notolabrus_fucicola","1341.5675","Notolabrus_fucicola_A_1","YES"
"Notolabrus_gymnogenis","1551.1012","Notolabrus_gymnogenis_F_1","YES"
"Notolabrus_inscriptus","1435.1035","Notolabrus_inscriptus_J_1","YES"
"Notolabrus_parilus","1420.7262","Notolabrus_parilus_M_2","YES"
"Notolabrus_tetricus","1357.7014","Notolabrus_tetricus_M_1","YES"
"Novaculichthys_taeniourus","1790.2935","Novaculichthys_taeniourus_J_1","YES"
"Oblada_melanura","1400.8793","Oblada_melanura_A_1","NO"
"Ocyurus_chrysurus","1472.7825","Ocyurus_chrysurus_A_3","NO"
"Odax_cyanoallix","1290.117","Odax_cyanoallix_M_1","NO"
"Odax_pullus","1357.8511","Odax_pullus_M_1","YES"
"Odontoscion_dentex","1250.5676","Odontoscion_dentex_A_2","NO"
"Odontoscion_eurymesops","1291.7174","Odontoscion_eurymesops_A_1","YES"
"Odontoscion_xanthops","1286.9907","Odontoscion_xanthops_A_1","YES"
"Odonus_niger","1736.728","Odonus_niger_A_3","YES"
"Ogcocephalus_darwini","1430.0889","Ogcocephalus_darwini_A_4","NO"
"Ogilbia_cocoensis","1272.2239","Ogilbia_cocoensis_A_1","YES"
"Ogilbia_galapagosensis","1295.4453","Ogilbia_galapagosensis_A_1","YES"
"Ogilbichthys_ferocis","1274.8193","Ogilbichthys_ferocis_A_1","YES"
"Ogilbyina_novaehollandiae","1494.8557","Ogilbyina_novaehollandiae_A_2","YES"
"Ogilbyina_queenslandiae","1601.8303","Ogilbyina_queenslandiae_M_1","YES"
"Olisthops_cyanomelas","1387.9043","Olisthops_cyanomelas_M_1","YES"
"Oman_ypsilon","1358.7258","Oman_ypsilon_A_1","YES"
"Omegophora_armilla","1425.3397","Omegophora_armilla_A_1","YES"
"Omegophora_cyanopunctata","1448.0135","Omegophora_cyanopunctata_A_1","YES"
"Omobranchus_aurosplendidus","1415.247","Omobranchus_aurosplendidus_A_2","NO"
"Omobranchus_germaini","1349.7656","Omobranchus_germaini_A_2","YES"
"Omobranchus_mekranensis","1227.6311","Omobranchus_mekranensis_A_1","YES"
"Omobranchus_smithi","1390.368","Omobranchus_smithi_A_1","NO"
"Ophioblennius_atlanticus","1367.6115","Ophioblennius_atlanticus_A_3","YES"
"Ophioblennius_clippertonensis","1293.3591","Ophioblennius_clippertonensis_A_1","NO"
"Ophioblennius_steindachneri","1293.1182","Ophioblennius_steindachneri_A_2","YES"
"Ophiodon_elongatus","1427.5","Ophiodon_elongatus_A_1","YES"
"Ophthalmolepis_lineolata","1611.84","Ophthalmolepis_lineolata_M_1","YES"
"Opisthocentrus_ocellatus","1432.6013","Opisthocentrus_ocellatus_A_1","NO"
"Opisthocentrus_tenuis","1280.3628","Opisthocentrus_tenuis_A_1","YES"
"Opisthocentrus_zonope","1289.8756","Opisthocentrus_zonope_A_1","YES"
"Opistognathus_aurifrons","1507.9817","Opistognathus_aurifrons_A_2","YES"
"Opistognathus_darwiniensis","1388.0427","Opistognathus_darwiniensis_A_1","YES"
"Opistognathus_randalli","1442.7769","Opistognathus_randalli_A_2","YES"
"Oplegnathus_conwayi","1179.5286","Oplegnathus_conwayi_A_1","YES"
"Oplegnathus_insignis","1696.0405","Oplegnathus_insignis_J_1","NO"
"Optivus_agastos","1237.7678","Optivus_agastos_A_2","YES"
"Orthonopias_triacis","1458.9799","Orthonopias_triacis_A_1","YES"
"Orthopristis_forbesi","1203.072","Orthopristis_forbesi_A_1","YES"
"Ostorhinchus_angustatus","1369.0396","Ostorhinchus_angustatus_A_1","YES"
"Ostorhinchus_apogonoides","1403.5457","Ostorhinchus_apogonoides_A_3","YES"
"Ostorhinchus_aureus","1469.3308","Ostorhinchus_aureus_A_2","YES"
"Ostorhinchus_capricornis","1457.4287","Ostorhinchus_capricornis_A_1","YES"
"Ostorhinchus_chrysotaenia","1440.7332","Ostorhinchus_chrysotaenia_A_1","YES"
"Ostorhinchus_doederleini","1323.7874","Ostorhinchus_doederleini_A_2","YES"
"Ostorhinchus_fasciatus","1299.0564","Ostorhinchus_fasciatus_A_1","YES"
"Ostorhinchus_flavus","1236.3718","Ostorhinchus_flavus_A_1","YES"
"Ostorhinchus_limenus","1561.862","Ostorhinchus_limenus_A_1","YES"
"Ostorhinchus_luteus","1264.927","Ostorhinchus_luteus_A_1","YES"
"Ostorhinchus_multilineatus","1348.6987","Ostorhinchus_multilineatus_A_1","YES"
"Ostorhinchus_nigrofasciatus","1513.9016","Ostorhinchus_nigrofasciatus_A_2","YES"
"Ostorhinchus_norfolcensis","1339.0574","Ostorhinchus_norfolcensis_A_1","YES"
"Ostorhinchus_notatus","1214.5577","Ostorhinchus_notatus_A_3","YES"
"Ostorhinchus_parvulus","1356.6382","Ostorhinchus_parvulus_A_1","YES"
"Ostorhinchus_properuptus","1549.2361","Ostorhinchus_properuptus_A_1","YES"
"Ostorhinchus_rubrimacula","1466.1863","Ostorhinchus_rubrimacula_A_1","YES"
"Ostorhinchus_schlegeli","1411.5916","Ostorhinchus_schlegeli_A_1","YES"
"Ostorhinchus_sealei","1470.3319","Ostorhinchus_sealei_A_1","YES"
"Ostorhinchus_urostigmus","1272.3617","Ostorhinchus_urostigmus_A_1","YES"
"Ostorhinchus_victoriae","1486.0708","Ostorhinchus_victoriae_A_1","YES"
"Ostorhinchus_wassinki","1493.4545","Ostorhinchus_wassinki_A_2","YES"
"Ostracion_cubicus","1771.0867","Ostracion_cubicus_J_1","NO"
"Ostracion_cyanurus","1699.6036","Ostracion_cyanurus_M_3","YES"
"Ostracion_immaculatus","1684.581","Ostracion_immaculatus_J_1","YES"
"Ostracion_meleagris","1843.75","Ostracion_meleagris_A_2","NO"
"Ostracion_solorensis","1694.8623","Ostracion_solorensis_F_1","YES"
"Ostracion_whitleyi","1715.6692","Ostracion_whitleyi_M_1","NO"
"Othos_dentex","1595.6554","Othos_dentex_A_2","YES"
"Oxycercichthys_veliferus","1358.478","Oxycercichthys_veliferus_A_1","YES"
"Oxycheilinus_bimaculatus","1579.148","Oxycheilinus_bimaculatus_M_2","NO"
"Oxycheilinus_celebicus","1569.7988","Oxycheilinus_celebicus_A_2","YES"
"Oxycheilinus_digramma","1553.7238","Oxycheilinus_digramma_A_3","YES"
"Oxycheilinus_mentalis","1359.4751","Oxycheilinus_mentalis_A_3","YES"
"Oxycheilinus_orientalis","1418.6632","Oxycheilinus_orientalis_A_1","YES"
"Oxycheilinus_unifasciatus","1520.4918","Oxycheilinus_unifasciatus_A_2","NO"
"Oxycirrhites_typus","1605.351","Oxycirrhites_typus_A_3","NO"
"Oxyjulis_californica","1445.2001","Oxyjulis_californica_A_1","YES"
"Oxylebius_pictus","1376.816","Oxylebius_pictus_J_1","YES"
"Oxymonacanthus_longirostris","1772.28886118986","Oxymonacanthus_longirostris_94","YES"
"Pachymetopon_aeneum","1252.0066","Pachymetopon_aeneum_A_1","YES"
"Pachymetopon_blochii","1237.8079","Pachymetopon_blochii_J_1","YES"
"Pachymetopon_grande","1331.0703","Pachymetopon_grande_A_1","YES"
"Pagellus_acarne","1218.7115","Pagellus_acarne_A_1","YES"
"Pagellus_erythrinus","1332.0189","Pagellus_erythrinus_A_3","NO"
"Pagrus_auratus","1369.685","Pagrus_auratus_J_1","YES"
"Pagrus_auriga","1578.2549","Pagrus_auriga_A_2","YES"
"Pagrus_pagrus","1289.1477","Pagrus_pagrus_A_1","YES"
"Parablennius_gattorugine","1357.2473","Parablennius_gattorugine_J_1","YES"
"Parablennius_incognitus","1459.701","Parablennius_incognitus_A_2","YES"
"Parablennius_intermedius","1410.5122","Parablennius_intermedius_A_1","YES"
"Parablennius_laticlavius","1393.6501","Parablennius_laticlavius_A_1","YES"
"Parablennius_marmoreus","1439.8552","Parablennius_marmoreus_A_2","YES"
"Parablennius_pilicornis","1366.1936","Parablennius_pilicornis_A_3","YES"
"Parablennius_rouxi","1322.9482","Parablennius_rouxi_A_1","YES"
"Parablennius_sanguinolentus","1309.081","Parablennius_sanguinolentus_A_2","NO"
"Parablennius_serratolineatus","1393.011","Parablennius_serratolineatus_A_2","YES"
"Parablennius_tasmanianus","1327.3385","Parablennius_tasmanianus_A_1","YES"
"Parablennius_zvonimiri","1370.3352","Parablennius_zvonimiri_A_1","YES"
"Paracaesio_xanthura","1542.6489","Paracaesio_xanthura_A_2","YES"
"Paracanthurus_hepatus","1846.3551","Paracanthurus_hepatus_A_3","NO"
"Paracentropyge_multifasciata","1674.4197","Paracentropyge_multifasciata_A_1","YES"
"Parachaetodon_ocellatus","1568.823","Parachaetodon_ocellatus_A_1","YES"
"Paracheilinus_cyaneus","1685.2095","Paracheilinus_cyaneus_M_4","NO"
"Paracheilinus_octotaenia","1797.246","Paracheilinus_octotaenia_M_1","YES"
"Paracirrhites_arcatus","1539.6923","Paracirrhites_arcatus_A_1","YES"
"Paracirrhites_forsteri","1548.1548","Paracirrhites_forsteri_A_1","YES"
"Paracirrhites_hemistictus","1411.4371","Paracirrhites_hemistictus_A_2","NO"
"Paracirrhites_nisus","1479.9304","Paracirrhites_nisus_A_1","YES"
"Paracirrhites_xanthus","1530.3755","Paracirrhites_xanthus_A_1","YES"
"Paradiancistrus_cuyoensis","1216.163","Paradiancistrus_cuyoensis_A_1","NO"
"Paragobiodon_echinocephalus","1434.4409","Paragobiodon_echinocephalus_A_1","NO"
"Paragobiodon_xanthosoma","1545.8535","Paragobiodon_xanthosoma_A_1","NO"
"Parajulis_poecilepterus","1525.3962","Parajulis_poecilepterus_A_1","YES"
"Paralabrax_albomaculatus","1382.0405","Paralabrax_albomaculatus_A_1","NO"
"Paralabrax_auroguttatus","1379.8848","Paralabrax_auroguttatus_A_1","YES"
"Paralabrax_clathratus","1461.2808","Paralabrax_clathratus_J_1","YES"
"Paralabrax_maculatofasciatus","1293.4089","Paralabrax_maculatofasciatus_A_1","YES"
"Paralabrax_nebulifer","1192.0863","Paralabrax_nebulifer_A_1","YES"
"Paraluteres_prionurus","1737.928","Paraluteres_prionurus_J_1","YES"
"Paramonacanthus_japonicus","1480.5275","Paramonacanthus_japonicus_A_3","NO"
"Paranotothenia_magellanica","1310.3708","Paranotothenia_magellanica_A_1","YES"
"Paranthias_colonus","1519.1101","Paranthias_colonus_J_1","YES"
"Paranthias_furcifer","1399.6805","Paranthias_furcifer_A_2","YES"
"Parapercis_australis","1349.6407","Parapercis_australis_A_1","YES"
"Parapercis_clathrata","1336.0872","Parapercis_clathrata_F_1","YES"
"Parapercis_colias","1361.3743","Parapercis_colias_F_2","YES"
"Parapercis_haackei","1289.2158","Parapercis_haackei_A_2","YES"
"Parapercis_lineopunctata","1361.2639","Parapercis_lineopunctata_A_1","YES"
"Parapercis_millepunctata","1399.4438","Parapercis_millepunctata_A_1","YES"
"Parapercis_multiplicata","1377.8484","Parapercis_multiplicata_A_1","NO"
"Parapercis_pacifica","1471.5054","Parapercis_pacifica_A_1","YES"
"Parapercis_queenslandica","1345.9044","Parapercis_queenslandica_A_3","YES"
"Parapercis_ramsayi","1302.9741","Parapercis_ramsayi_A_2","YES"
"Parapercis_schauinslandii","1441.5818","Parapercis_schauinslandii_A_1","YES"
"Parapercis_snyderi","1356.2786","Parapercis_snyderi_A_1","YES"
"Parapercis_stricticeps","1318.3599","Parapercis_stricticeps_A_1","YES"
"Parapercis_tetracantha","1386.176","Parapercis_tetracantha_A_1","YES"
"Parapercis_xanthogramma","1501.245","Parapercis_xanthogramma_F_1","YES"
"Parapercis_xanthozona","1296.4275","Parapercis_xanthozona_A_1","YES"
"Paraplesiops_bleekeri","1653.9912","Paraplesiops_bleekeri_A_3","YES"
"Paraplesiops_meleagris","1700.1134","Paraplesiops_meleagris_A_1","YES"
"Paraplesiops_poweri","1492.079","Paraplesiops_poweri_A_1","YES"
"Paraplotosus_butleri","1454.9382","Paraplotosus_butleri_A_2","NO"
"Parapriacanthus_dispar","1243.4214","Parapriacanthus_dispar_A_1","YES"
"Parapriacanthus_elongatus","1216.3044","Parapriacanthus_elongatus_A_1","YES"
"Parapriacanthus_ransonneti","1277.3042","Parapriacanthus_ransonneti_A_1","YES"
"Parapristipoma_octolineatum","1451.9491","Parapristipoma_octolineatum_A_2","NO"
"Parapristipoma_trilineatum","1399.9954","Parapristipoma_trilineatum_A_1","NO"
"Parascorpis_typus","1264.5569","Parascorpis_typus_A_2","YES"
"Paratrachichthys_trailli","1356.5305","Paratrachichthys_trailli_A_2","NO"
"Pareques_acuminatus","1596.2622","Pareques_acuminatus_J_3","NO"
"Pareques_perissa","1454.9976","Pareques_perissa_J_1","YES"
"Pareques_viola","1495.6522","Pareques_viola_J_1","YES"
"Parequula_melbournensis","1344.8579","Parequula_melbournensis_A_2","YES"
"Paristiopterus_gallipavo","1584.5891","Paristiopterus_gallipavo_A_1","YES"
"Paristiopterus_labiosus","1337.7645","Paristiopterus_labiosus_A_1","YES"
"Parma_alboscapularis","1245.5543","Parma_alboscapularis_A_2","YES"
"Parma_bicolor","1574.7185","Parma_bicolor_A_1","YES"
"Parma_kermadecensis","1401.9598","Parma_kermadecensis_A_2","YES"
"Parma_mccullochi","1685.7443","Parma_mccullochi_J_1","YES"
"Parma_microlepis","1803.6377","Parma_microlepis_J_2","YES"
"Parma_occidentalis","1731.4224","Parma_occidentalis_J_2","YES"
"Parma_oligolepis","1712.2881","Parma_oligolepis_J_1","YES"
"Parma_polylepis","1402.6835","Parma_polylepis_J_1","YES"
"Parma_unifasciata","1762.19","Parma_unifasciata_J_2","YES"
"Parma_victoriae","1638.9556","Parma_victoriae_J_1","YES"
"Parupeneus_barberinoides","1461.8552","Parupeneus_barberinoides_A_1","YES"
"Parupeneus_barberinus","1373.1719","Parupeneus_barberinus_A_1","YES"
"Parupeneus_chrysopleuron","1355.792","Parupeneus_chrysopleuron_A_2","YES"
"Parupeneus_ciliatus","1423.7174","Parupeneus_ciliatus_A_1","YES"
"Parupeneus_crassilabris","1428.0317","Parupeneus_crassilabris_A_2","YES"
"Parupeneus_cyclostomus","1439.36","Parupeneus_cyclostomus_A_2","YES"
"Parupeneus_forsskali","1351.3013","Parupeneus_forsskali_A_2","YES"
"Parupeneus_heptacanthus","1438.3164","Parupeneus_heptacanthus_A_2","YES"
"Parupeneus_indicus","1397.7466","Parupeneus_indicus_A_1","YES"
"Parupeneus_insularis","1284.6514","Parupeneus_insularis_A_1","YES"
"Parupeneus_macronemus","1350.523","Parupeneus_macronemus_A_3","YES"
"Parupeneus_multifasciatus","1444.592","Parupeneus_multifasciatus_A_1","YES"
"Parupeneus_pleurostigma","1399.201","Parupeneus_pleurostigma_A_1","NO"
"Parupeneus_porphyreus","1419.2397","Parupeneus_porphyreus_A_1","YES"
"Parupeneus_spilurus","1424.2275","Parupeneus_spilurus_A_1","NO"
"Patagonotothen_cornucola","1528.791","Patagonotothen_cornucola_A_2","NO"
"Patagonotothen_guntheri","1290.0984","Patagonotothen_guntheri_A_1","NO"
"Patagonotothen_tessellata","1283.4967","Patagonotothen_tessellata_A_4","YES"
"Patagonotothen_wiltoni","1165.6381","Patagonotothen_wiltoni_A_1","YES"
"Pelates_octolineatus","1330.8405","Pelates_octolineatus_A_1","YES"
"Pelates_quadrilineatus","1263.492","Pelates_quadrilineatus_A_1","YES"
"Pelsartia_humeralis","1343.7144","Pelsartia_humeralis_A_2","YES"
"Pempheris_adspersa","1396.4331","Pempheris_adspersa_J_1","YES"
"Pempheris_adusta","1269.4246","Pempheris_adusta_A_1","YES"
"Pempheris_affinis","1299.8586","Pempheris_affinis_A_1","YES"
"Pempheris_analis","1326.5636","Pempheris_analis_A_1","YES"
"Pempheris_compressa","1352.3303","Pempheris_compressa_A_1","YES"
"Pempheris_klunzingeri","1359.8923","Pempheris_klunzingeri_A_1","YES"
"Pempheris_mangula","1360.454","Pempheris_mangula_A_1","YES"
"Pempheris_molucca","1363.5508","Pempheris_molucca_A_1","YES"
"Pempheris_multiradiata","1425.3813","Pempheris_multiradiata_A_1","YES"
"Pempheris_ornata","1422.6301","Pempheris_ornata_A_1","YES"
"Pempheris_oualensis","1318.3838","Pempheris_oualensis_A_1","YES"
"Pempheris_schomburgkii","1263.518","Pempheris_schomburgkii_A_1","YES"
"Pempheris_schwenkii","1354.1943","Pempheris_schwenkii_A_1","YES"
"Pempheris_vanicolensis","1409.1995","Pempheris_vanicolensis_A_2","YES"
"Pentaceropsis_recurvirostris","1579.0917","Pentaceropsis_recurvirostris_A_3","NO"
"Pentapodus_aureofasciatus","1527.4619","Pentapodus_aureofasciatus_J_1","YES"
"Pentapodus_caninus","1361.7573","Pentapodus_caninus_A_1","YES"
"Pentapodus_emeryii","1449.7133","Pentapodus_emeryii_A_1","YES"
"Pentapodus_paradiseus","1529.6117","Pentapodus_paradiseus_A_1","YES"
"Pentapodus_porosus","1416.9746","Pentapodus_porosus_J_2","YES"
"Pentapodus_trivittatus","1396.9905","Pentapodus_trivittatus_J_1","YES"
"Pentapodus_vitta","1559.673","Pentapodus_vitta_A_1","YES"
"Pervagor_alternans","1463.2454","Pervagor_alternans_A_1","YES"
"Pervagor_aspricaudus","1505.878","Pervagor_aspricaudus_A_1","YES"
"Pervagor_janthinosoma","1540.4701","Pervagor_janthinosoma_A_1","YES"
"Pervagor_marginalis","1578.007","Pervagor_marginalis_A_2","YES"
"Pervagor_melanocephalus","1578.3591","Pervagor_melanocephalus_A_1","YES"
"Petroscirtes_breviceps","1376.8766","Petroscirtes_breviceps_A_1","YES"
"Petroscirtes_fallax","1457.346","Petroscirtes_fallax_A_2","YES"
"Petroscirtes_lupus","1412.7217","Petroscirtes_lupus_A_2","NO"
"Petroscirtes_mitratus","1409.675","Petroscirtes_mitratus_A_2","YES"
"Phanerodon_atripes","1208.4485","Phanerodon_atripes_A_1","YES"
"Pholidapus_dybowskii","1249.2881","Pholidapus_dybowskii_A_1","NO"
"Pholidichthys_leucotaenia","1568.5549","Pholidichthys_leucotaenia_A_4","NO"
"Pholis_crassispina","1182.9137","Pholis_crassispina_A_1","YES"
"Pholis_gunnellus","1418.6213","Pholis_gunnellus_A_1","YES"
"Phyllogobius_platycephalops","1249.4758","Phyllogobius_platycephalops_A_1","YES"
"Pictichromis_paccagnellae","1537.8025","Pictichromis_paccagnellae_A_3","YES"
"Pictichromis_porphyrea","1519.3767","Pictichromis_porphyrea_A_1","YES"
"Pictilabrus_laticlavius","1574.9802","Pictilabrus_laticlavius_M_1","YES"
"Pictilabrus_viridis","1535.2533","Pictilabrus_viridis_A_1","YES"
"Pinguipes_brasilianus","1315.2261","Pinguipes_brasilianus_J_1","YES"
"Pinguipes_chilensis","1380.9106","Pinguipes_chilensis_J_1","YES"
"Plagiotremus_azaleus","1457.3108","Plagiotremus_azaleus_A_2","YES"
"Plagiotremus_ewaensis","1570.0674","Plagiotremus_ewaensis_A_1","NO"
"Plagiotremus_goslinei","1467.5745","Plagiotremus_goslinei_A_1","YES"
"Plagiotremus_laudandus","1479.7273","Plagiotremus_laudandus_A_1","YES"
"Plagiotremus_phenax","1329.0605","Plagiotremus_phenax_A_1","YES"
"Plagiotremus_rhinorhynchos","1680.356","Plagiotremus_rhinorhynchos_A_2","NO"
"Plagiotremus_tapeinosoma","1519.1191","Plagiotremus_tapeinosoma_A_3","NO"
"Plagiotremus_townsendi","1449.5701","Plagiotremus_townsendi_A_1","NO"
"Platax_batavianus","1872.3673","Platax_batavianus_J_1","YES"
"Platax_boersii","1356.599","Platax_boersii_A_1","YES"
"Platax_orbicularis","1616.177","Platax_orbicularis_J_1","YES"
"Platax_pinnatus","1750.9685","Platax_pinnatus_J_1","YES"
"Platax_teira","1632.379","Platax_teira_A_1","YES"
"Platycephalus_bassensis","1228.885","Platycephalus_bassensis_A_2","YES"
"Platycephalus_endrachtensis","1186.0009","Platycephalus_endrachtensis_A_1","YES"
"Platycephalus_fuscus","1275.2296","Platycephalus_fuscus_A_2","YES"
"Platycephalus_laevigatus","1307.2063","Platycephalus_laevigatus_A_2","YES"
"Platycephalus_richardsoni","1241.8701","Platycephalus_richardsoni_A_1","YES"
"Platycephalus_speculator","1190.9578","Platycephalus_speculator_A_1","YES"
"Platygillellus_rubellulus","1295.5974","Platygillellus_rubellulus_A_1","NO"
"Plectorhinchus_albovittatus","1633.9911","Plectorhinchus_albovittatus_J_2","NO"
"Plectorhinchus_caeruleonothus","1639.2842","Plectorhinchus_caeruleonothus_J_2","YES"
"Plectorhinchus_chaetodonoides","1752.978","Plectorhinchus_chaetodonoides_J_1","NO"
"Plectorhinchus_chrysotaenia","1555.1604","Plectorhinchus_chrysotaenia_A_1","YES"
"Plectorhinchus_diagrammus","1634.9358","Plectorhinchus_diagrammus_A_3","NO"
"Plectorhinchus_flavomaculatus","1479.7186","Plectorhinchus_flavomaculatus_A_1","YES"
"Plectorhinchus_gibbosus","1449.7087","Plectorhinchus_gibbosus_J_1","YES"
"Plectorhinchus_lessonii","1554.5798","Plectorhinchus_lessonii_A_1","NO"
