"sp_name";"aesthe_score";"aesthe_effect"
"Sargocentron hormion";1382,1704;-0,0145455246459296
"Sargocentron ittodai";1506,0492;-0,00373192830984741
"Sargocentron melanospilos";1452,2161;-0,00831753774760709
"Sargocentron microstoma";1384,9381;-0,0142935076579284
"Sargocentron rubrum";1456,1259;-0,00797881358683569
"Sargocentron spiniferum";1500,1586;-0,00422564514705835
"Sargocentron suborbitale";1373,699;-0,0153200484512445
"Sargocentron tiere";1401,0432;-0,0128369525750891
"Sargocentron tiereoides";1474,4998;-0,00639908116433616
"Sargocentron vexillarium";1323,0901;-0,0200490314297769
"Sargocentron violaceum";1489,4296;-0,00512989112503786
"Sarpa salpa";1334,6057;-0,0189572872999804
"Saurida gracilis";1342,0251;-0,0182588647169549
"Saurida nebulosa";1316,4202;-0,02068572979188
"Scaevius milii";1468,1384;-0,00694377612734176
"Scartella poiti";1229,0139;-0,0293411570155313
"Scartella springeri";1298,8455;-0,0223789579674475
"Scarus altipinnis";1576,374;0,00201755022240955
"Scarus chameleon";1682,16;0,0102002275806028
"Scarus coelestinus";1677,409;0,00984390889198263
"Scarus coeruleus";1606,2966;0,00438650776900966
"Scarus compressus";1519,1614;-0,00263983557575154
"Scarus dimidiatus";1685,9172;0,0104813006931459
"Scarus falcipinnis";1490,3062;-0,00505576683159915
"Scarus ferrugineus";1556,5094;0,000419912671362365
"Scarus festivus";1542,9243;-0,000684471355396327
"Scarus flavipectoralis";1587,4166;0,00289698213200813
"Scarus forsteni";1622,6741;0,00566448782030105
"Scarus frenatus";1668,5961;0,00918027265128835
"Scarus fuscopurpureus";1565,961;0,00118259762132693
"Scarus ghobban";1658,659;0,00842776365081956
"Scarus globiceps";1595,6228;0,00354656997980303
"Scarus guacamaia";1613,4813;0,00494874589338646
"Scarus iseri";1621,9043;0,00560470774071678
"Scarus koputea";1486,4928;-0,00537854186541209
"Scarus longipinnis";1613,9078;0,00498204285126611
"Scarus niger";1644,7434;0,00736636172295329
"Scarus oviceps";1586,6859;0,00283897852325288
"Scarus perrico";1451,8766;-0,00834699323084756
"Scarus prasiognathos";1637,1008;0,00677960131499056
"Scarus psittacus";1608,141;0,00453108070752143
"Scarus quoyi";1707,088;0,0120534552066178
"Scarus rivulatus";1602,5303;0,00409077076659121
"Scarus rubroviolaceus";1611,4568;0,00479057254744205
"Scarus russelii";1593,8801;0,00340890086509317
"Scarus scaber";1653,8408;0,00806127028676354
"Scarus schlegeli";1641,985;0,00715490067738662
"Scarus spinus";1702,295;0,0116992387205724
"Scarus taeniopterus";1701,8535;0,0116665604503431
"Scarus tricolor";1591,823;0,0032462010673596
"Scarus trispinosus";1538,759;-0,0010250327319031
"Scarus vetula";1728,695;0,0136380247984179
"Scarus viridifucatus";1548,503;-0,000229785663842635
"Scarus zelindae";1550,026;-0,000105939881850057
"Schuettea scalaripinnis";1365,084;-0,0161126153628942
"Schuettea woodwardi";1291,5161;-0,023091886565374
"Sciaena umbra";1368,1926;-0,0158260535650413
"Scobinichthys granulatus";1522,0354;-0,00240172470958043
"Scolecenchelys breviceps";1425,3557;-0,0106695293545213
"Scolopsis affinis";1302,0531;-0,0220682203362608
"Scolopsis aurata";1425,864;-0,0106246107477016
"Scolopsis bilineata";1392,6261;-0,0135960991768866
"Scolopsis ciliata";1297,839;-0,0224766212825569
"Scolopsis frenata";1407,7344;-0,0122367134141755
"Scolopsis ghanam";1410,0973;-0,0120254291077368
"Scolopsis lineata";1482,5806;-0,00571054119945067
"Scolopsis margaritifera";1290,1682;-0,0232234367390221
"Scolopsis monogramma";1476,223;-0,00625193661829085
"Scolopsis temporalis";1396,3364;-0,0132608996057371
"Scolopsis trilineata";1272,705;-0,024940318062286
"Scolopsis vosmeri";1580,4792;0,00234520539231053
"Scolopsis xenochrous";1406,081;-0,0123847671013587
"Scomber australasicus";1197,6104;-0,0326020504371498
"Scomber colias";1299,6279;-0,0223030919256235
"Scomberoides commersonnianus";1195,5172;-0,032822435333617
"Scomberoides lysan";1249,6792;-0,0272404481617953
"Scomberoides tol";1153,4856;-0,0373313871131533
"Scomberomorus commerson";1175,0881;-0,0349938240719824
"Scomberomorus maculatus";1212,3572;-0,0310602475536966
"Scomberomorus queenslandicus";1163,6545;-0,0362256259863877
"Scomberomorus regalis";1152,4537;-0,0374441397266058
"Scomberomorus sierra";1223,4681;-0,0299109222703215
"Scombrops boops";1291,498;-0,0230936521504314
"Scorpaena ascensionis";1500,865;-0,00416633648396653
"Scorpaena canariensis";1427,1216;-0,0105135450820517
"Scorpaena cardinalis";1499,419;-0,00428777118479615
"Scorpaena guttata";1474,3204;-0,00641441006440372
"Scorpaena histrio";1381,1509;-0,0146384839174739
"Scorpaena jacksoniensis";1433,9451;-0,0099126247711085
"Scorpaena maderensis";1464,4937;-0,00725691809272999
"Scorpaena mellissii";1415,9302;-0,0115053784971997
"Scorpaena mystes";1437,9293;-0,00956307194796174
"Scorpaena notata";1490,1069;-0,00507261558144497
"Scorpaena papillosa";1460,6371;-0,00758911562687962
"Scorpaena plumieri";1432,9142;-0,0100032286990146
"Scorpaena porcus";1457,7532;-0,007838100986834
"Scorpaena scrofa";1562,0804;0,000870015987831095
"Scorpaena sumptuosa";1422,3765;-0,0109331245671487
"Scorpaenichthys marmoratus";1419,7644;-0,0111646939635638
"Scorpaenodes evides";1548,5527;-0,000225742287001928
"Scorpaenodes parvipinnis";1485,195;-0,00548857955489995
"Scorpaenodes scaber";1499,5271;-0,00427868892583978
"Scorpaenopsis cirrosa";1434,4806;-0,0098655863515076
"Scorpaenopsis diabolus";1528,919;-0,00183324169547228
"Scorpaenopsis neglecta";1413,715;-0,0117026288978014
"Scorpaenopsis oxycephala";1538,2961;-0,00106293705606779
"Scorpaenopsis papuensis";1360,0048;-0,0165822412244253
"Scorpaenopsis possi";1315,2488;-0,0207978827751479
"Scorpis aequipinnis";1328,3533;-0,0195488760670806
"Scorpis georgiana";1480,3688;-0,00589862809840465
"Scorpis lineolata";1334,7859;-0,0189402782779203
"Scorpis violacea";1584,3868;0,00265629954016349
"Sebastapistes cyanostigma";1553,8519;0,000204634802335452
"Sebastapistes strongia";1502,8326;-0,00400128572904506
"Sebastes atrovirens";1335,377;-0,0188845006481036
"Sebastes auriculatus";1370,8286;-0,0155835673844903
"Sebastes carnatus";1464,7163;-0,00723777061825079
"Sebastes caurinus";1462,0735;-0,00746528545852491
"Sebastes chrysomelas";1632,4214;0,0064189869495362
"Sebastes flavidus";1284,9412;-0,0237348762297696
"Sebastes inermis";1199,8967;-0,0323617744929023
"Sebastes maliger";1495,9291;-0,00458133513664869
"Sebastes mystinus";1198,4102;-0,0325179442945995
"Sebastes oculatus";1367,0803;-0,0159285144600308
"Sebastes paucispinis";1197,3848;-0,0326257844567051
"Sebastes rastrelliger";1222,4287;-0,0300179956365313
"Sebastes rosaceus";1564,6512;0,00107718015237714
"Sebastes serranoides";1286,123;-0,0236190603950422
"Sebastes serriceps";1554,4792;0,000255484089174584
"Sebastiscus albofasciatus";1397,0438;-0,0131970920863776
"Sebastiscus marmoratus";1449,3777;-0,00856401336815281
"Selar boops";1158,4614;-0,0367891083972193
"Selar crumenophthalmus";1242,2693;-0,0279896716963162
"Selaroides leptolepis";1234,2114;-0,028809504525148
"Semicossyphus darwini";1417,3799;-0,0113764583140989
"Semicossyphus pulcher";1508,4462;-0,00353157784855956
"Seriola dumerili";1284,03;-0,0238242461438388
"Seriola hippos";1306,6477;-0,021624447482218
"Seriola lalandi";1199,9116;-0,0323602100973809
"Seriola rivoliana";1270,6775;-0,0251411746696099
"Seriolella brama";1200,0951;-0,032340945476712
"Serranocirrhitus latus";1547,0844;-0,000345251568422842
"Serranus atricauda";1510,0195;-0,00340024838102774
"Serranus baldwini";1424,2417;-0,0107680298814379
"Serranus cabrilla";1566,8577;0,0012547164668233
"Serranus flaviventris";1317,5854;-0,0205742693765685
"Serranus psittacinus";1385,6589;-0,0142279568159013
"Serranus scriba";1561,8694;0,00085299772384332
"Serranus socorroensis";1547,9255;-0,000276778080958436
"Serranus tabacarius";1363,477;-0,0162610103075727
"Serranus tico";1547,501;-0,000311331740326885
"Serranus tigrinus";1456,115;-0,00797975663971997
"Serranus tortugarum";1598,2783;0,00375605925225385
"Siganus argenteus";1255,0792;-0,0266972410620637
"Siganus corallinus";1652,33;0,00794613231703523
"Siganus doliatus";1686,0315;0,010489841563281
"Siganus fuscescens";1428,741;-0,0103706709125066
"Siganus guttatus";1486,9805;-0,00533721565686741
"Siganus javus";1519,7616;-0,00259007182029573
"Siganus lineatus";1632,4128;0,00641832324594625
"Siganus luridus";1401,5703;-0,0127895647629279
"Siganus niger";1380,5826;-0,0146903320049051
"Siganus puelloides";1535,9055;-0,00125887182319035
"Siganus puellus";1747,4598;0,0149981719516146
"Siganus punctatissimus";1351,2235;-0,0173983181353109
"Siganus punctatus";1509,1542;-0,003472461393485
"Siganus rivulatus";1470,1282;-0,00677314622543137
"Siganus spinus";1366,7511;-0,0159588551147291
"Siganus stellatus";1721,3596;0,0131023079148101
"Siganus trispilos";1621,4153;0,00556671890684215
"Siganus vermiculatus";1564,3296;0,00105128312058311
"Siganus virgatus";1610,0696;0,0046820764145698
"Siganus vulpinus";1680,8572;0,0101026195546184
"Signigobius biocellatus";1568,7948;0,00141037072850235
"Sillaginodes punctatus";1185,5254;-0,0338797784999466
"Sillago ciliata";1197,7463;-0,0325877553729838
"Sillago schomburgkii";1206,9617;-0,0316221696955721
"Similiparma lurida";1587,095;0,00287145653139226
"Siphamia cephalotes";1221,2004;-0,0301446458851734
"Siphamia roseigaster";1201,6409;-0,0321787775584588
"Siphonognathus argyrophanes";1392,3938;-0,0136171155492561
"Siphonognathus attenuatus";1368,8842;-0,0157623879620184
"Siphonognathus beddomei";1501,5544;-0,00410848203310639
"Siphonognathus caninis";1536,1355;-0,00124000765430529
"Siphonognathus radiatus";1545,6;-0,00046618662773506
"Sparisoma amplum";1551,4736;1,16618515471978e-05
"Sparisoma atomarium";1514,3339;-0,00304080953542895
"Sparisoma aurofrenatum";1498,3326;-0,00437908384161151
"Sparisoma axillare";1376,9241;-0,0150246221582609
"Sparisoma chrysopterum";1493,867;-0,00475511724693289
"Sparisoma cretense";1609,5273;0,00463963645567469
"Sparisoma frondosum";1517,3691;-0,00278855577347122
"Sparisoma radians";1378,7792;-0,0148550042194668
"Sparisoma rubripinne";1539,2346;-0,000986100349224861
"Sparisoma viride";1645,952;0,00745890220809305
"Sparodon durbanensis";1218,702;-0,0304026499304736
"Sphaeramia nematoptera";1734,5791;0,0140661102260732
"Sphoeroides annulatus";1465,622;-0,00715989464867866
"Sphoeroides lobatus";1288,5076;-0,0233856943942232
"Sphoeroides marmoratus";1522,5562;-0,00235862455958491
"Sphoeroides spengleri";1338,0759;-0,0186301392225972
"Sphyraena barracuda";1242,8145;-0,0279343937802015
"Sphyraena ensis";1170,503;-0,0354863554534702
"Sphyraena flavicauda";1232,1696;-0,029018092841763
"Sphyraena helleri";1406,7244;-0,0123271331728309
"Sphyraena idiastes";1228,7227;-0,0293710103524505
"Sphyraena jello";1190,9785;-0,0333016258248937
"Sphyraena novaehollandiae";1201,5391;-0,0321894508488084
"Sphyraena obtusata";1191,7786;-0,0332170197863082
"Sphyraena putnamae";1298,304;-0,0224314917127496
"Sphyraena qenie";1176,1504;-0,0348799860415424
"Sphyraena viridensis";1266,3804;-0,0255679333305132
"Spicara maena";1245,9719;-0,0276147405780738
"Spondyliosoma cantharus";1318,6876;-0,0204689260819393
"Spondyliosoma emarginatum";1326,2065;-0,0197526440820066
"Spratelloides gracilis";1225,7139;-0,0296798823708853
"Spratelloides robustus";1175,5436;-0,0349449992526739
"Springeratus polyporatus";1351,638;-0,017359678093049
"Squamicreedia obtusa";1256,8829;-0,0265163204101533
"Stanulus talboti";1360,4453;-0,016541442930832
"Starksia galapagensis";1302,3367;-0,0220407833068337
"Stegastes acapulcoensis";1667,2505;0,00907863683551134
"Stegastes adustus";1745,4585;0,0148538073681975
"Stegastes albifasciatus";1348,852;-0,0176196195443557
"Stegastes altus";1560,1721;0,000716017828847431
"Stegastes apicalis";1366,5847;-0,0159741941193937
"Stegastes arcifrons";1466,6364;-0,00707272930127706
"Stegastes aureus";1501,8909;-0,00408025259783528
"Stegastes beebei";1629,946;0,00622780387217808
"Stegastes diencaeus";1602,7683;0,00410947953980829
"Stegastes emeryi";1506,762;-0,00367231645591881
"Stegastes fasciolatus";1410,7375;-0,011968245062933
"Stegastes flavilatus";1609,7175;0,00465452298155775
"Stegastes fuscus";1317,6448;-0,0205685899468092
"Stegastes gascoynei";1477,7124;-0,00612489464247485
"Stegastes insularis";1295,0657;-0,0227461141708216
"Stegastes leucorus";1491,1987;-0,00498034283227747
"Stegastes leucostictus";1675,4509;0,00969676021669896
"Stegastes nigricans";1348,8386;-0,0176208710981072
"Stegastes obreptus";1423,3381;-0,0108479833262085
"Stegastes partitus";1472,999;-0,00652737508229441
"Stegastes pictus";1434,2094;-0,00988940641493626
"Stegastes planifrons";1641,3423;0,00710557977949858
"Stegastes punctatus";1430,104;-0,0102505434991292
"Stegastes rectifraenum";1546,9607;-0,00035532505719286
"Stegastes redemptus";1406,3503;-0,0123606407705298
"Stegastes variabilis";1622,5442;0,0056544022123643
"Stephanolepis cirrhifer";1589,96;0,0030986714574656
"Stephanolepis hispida";1594,0708;0,0034239730396874
"Stereolepis gigas";1207,0507;-0,0316128803021402
"Stethojulis albovittata";1594,6257;0,00346781988888408
"Stethojulis balteata";1676,3264;0,00976257415072911
"Stethojulis bandanensis";1529,8895;-0,00175329875609518
"Stethojulis interrupta";1502,6587;-0,00401586450137883
"Stethojulis marquesensis";1456,8918;-0,00791256664988607
"Stethojulis strigiventer";1574,3646;0,00185685945313756
"Stethojulis terina";1531,966;-0,00158242154087813
"Stethojulis trilineata";1745,233;0,0148375304595913
"Stichaeus punctatus punctatus";1378,8042;-0,0148527199454528
"Stygnobrotula latebricola";1268,4509;-0,0253621249207847
"Suezichthys arquatus";1550,8264;-4,09025311662894e-05
"Suezichthys aylingi";1546,3289;-0,000406788151195149
"Suezichthys cyanolaemus";1302,2388;-0,022050254017906
"Suezichthys devisi";1350,1616;-0,0174973634622013
"Sufflamen albicaudatum";1494,6089;-0,0046925665045158
"Sufflamen bursa";1575,2273;0,00192587427488657
"Sufflamen chrysopterum";1489,5493;-0,0051197668585007
"Sufflamen fraenatum";1496,3518;-0,00454574196107494
"Sufflamen verres";1570,9075;0,00157991623081443
"Symphodus cinereus";1213,4924;-0,0309423389791031
"Symphodus doderleini";1477,783;-0,0061188758237972
"Symphodus mediterraneus";1570,1736;0,00152104615534501
"Symphodus melops";1325,4196;-0,0198274169639012
"Symphodus ocellatus";1588,1758;0,00295721982079568
"Symphodus roissali";1481,1335;-0,00583356782676899
"Symphodus rostratus";1427,2346;-0,010503570214866
"Symphodus tinca";1582,9404;0,00254123742334599
"Symphodus trutta";1384,5236;-0,0143312184818584
"Symphorichthys spilurus";1708,823;0,0121814315851198
"Symphorus nematophorus";1741,432;0,0145628519602439
"Synanceia horrida";1433,875;-0,00991878366838143
"Synanceia verrucosa";1624,3014;0,00579076518086463
"Synchiropus bartelsi";1388,1467;-0,0140019734848665
"Synchiropus morrisoni";1739,6582;0,0144344634208536
"Synchiropus moyeri";1630,8342;0,00629643578465217
"Synchiropus splendidus";1905,777;0,0259241221378956
"Synchiropus stellatus";1721,6594;0,0131242475325715
"Synchirus gilli";1392,6154;-0,0135970671376799
"Synodus binotatus";1417,4677;-0,0113686545946761
"Synodus capricornis";1309,947;-0,0213067436697457
"Synodus dermatogenys";1349,5884;-0,0175508592373785
"Synodus doaki";1437,7095;-0,00958233079131704
"Synodus intermedius";1410,203;-0,0120159859666034
"Synodus jaculum";1257,272;-0,0264773256683287
"Synodus lacertinus";1459,9028;-0,00765246571744469
"Synodus rubromarmoratus";1341,1444;-0,0183415668574224
"Synodus sageneus";1296,5591;-0,0226009227636116
"Synodus saurus";1439,466;-0,00942850870368184
"Synodus synodus";1321,2653;-0,0202229045165087
"Synodus ulae";1296,6995;-0,0225872813892331
"Synodus variegatus";1353,8127;-0,0171571446852262
"Taenianotus triacanthus";1626,3872;0,00595243695387263
"Taurulus bubalis";1314,3003;-0,0208887679225943
"Tautoga onitis";1329,7935;-0,0194123609537743
"Tautogolabrus adspersus";1231,2433;-0,0291128367552694
"Tetractenos glaber";1672,03;0,00943927086775721
"Thalassoma amblycephalum";1399,719;-0,0129560806780846
"Thalassoma bifasciatum";1535,6298;-0,00128148794335625
"Thalassoma cupido";1620,5656;0,00550068119408018
"Thalassoma duperrey";1473,4661;-0,00648743164672688
"Thalassoma grammaticum";1623,261;0,00571004545088336
"Thalassoma hardwicke";1554,99789018552;0,000297513908175571
"Thalassoma hebraicum";1844,483;0,021805688167059
"Thalassoma heiseri";1501,8286;-0,00408547855107373
"Thalassoma jansenii";1568,199;0,00136251612851377
"Thalassoma lucasanum";1550,1438;-9,63658105826025e-05
"Thalassoma lunare";1688,2036;0,0106520380277879
"Thalassoma lutescens";1636,3923;0,00672506757562956
"Thalassoma nigrofasciatum";1359,9941;-0,0165832324029775
"Thalassoma pavo";1716,6716;0,01275873817562
"Thalassoma purpureum";1732,33915640061;0,0139033192270785
"Thalassoma quinquevittatum";1590,467;0,00313883753089817
"Thalassoma robertsoni";1436,4893;-0,00968929810507857
"Thalassoma rueppellii";1643,2185;0,00724950560200496
"Thalassoma septemfasciatum";1500,7737;-0,0041740003730053
"Thalassoma trilobatum";1648,988;0,00769106425605148
"Thalassoma virens";1358,3165;-0,0167387309160637
"Thamnaconus analis";1423,685;-0,01081728249332
"Thorogobius ephippiatus";1499,6638;-0,00426720471249772
"Thunnus albacares";1245,475;-0,0276649926778723
"Thyrsites atun";1150,5787;-0,0376492739713623
"Thysanophrys cirronasus";1328,2261;-0,0195609403401195
"Tigrigobius harveyi";1391,9694;-0,0136555204228494
"Tigrigobius nesiotes";1349,0605;-0,0176001473432393
"Tigrigobius redimiculus";1379,7555;-0,0147658295100812
"Tigrigobius saucrus";1414,001;-0,0116771449273986
"Tilodon sexfasciatus";1567,1576;0,00127882729906749
"Tomicodon bidens";1161,5975;-0,036448521447553
"Torquigener pleurogramma";1296,5524;-0,0226015737778064
"Torquigener squamicauda";1346,4277;-0,017846250632952
"Totoaba macdonaldi";1287,9846;-0,0234368401628236
"Trachichthys australis";1347,6621;-0,0177308041458405
"Trachinops brauni";1401,0549;-0,0128359005178411
"Trachinops caudimaculatus";1250,8779;-0,0271196638277484
"Trachinops noarlungae";1306,1189;-0,0216754424924599
"Trachinops taeniatus";1492,6699;-0,0048561121404557
"Trachinotus anak";1369,1417;-0,0157386918808233
"Trachinotus baillonii";1286,667;-0,0235657844191483
"Trachinotus blochii";1496,062;-0,00457014329567696
"Trachinotus ovatus";1307,1454;-0,021576470460413
"Trachinotus rhodopus";1469,0981;-0,00686145080488131
"Trachinotus stilbe";1231,4412;-0,029092589140713
"Trachinus draco";1426,7228;-0,0105487547321054
"Trachurus declivis";1210,1993;-0,0312846845055751
"Trachurus indicus";1169,5981;-0,0355837877267806
"Trachurus japonicus";1194,1372;-0,0329679413279058
"Trachurus novaezelandiae";1337,4377;-0,0186902408859861
"Trachurus symmetricus";1183,7897;-0,0340643602526384
"Trachurus trachurus";1163,961;-0,0361924475368303
"Trachypoma macracanthus";1498,2234;-0,00438826583735101
"Tragulichthys jaculiferus";1396,6687;-0,0132309221023156
"Trianectes bucephalus";1247,2336;-0,0274872333189054
"Tridentiger trigonocephalus";1338,1603;-0,0186221931074797
"Trimma benjamini";1283,5979;-0,0238666484063993
"Trimma caesiura";1426,3348;-0,0105830203079929
"Trimma lantana";1505,4138;-0,00378509094893081
"Trimma okinawae";1461,2015;-0,00754044492212349
"Trimma striatum";1447,8015;-0,00870109297622684
"Trinorfolkia clarkei";1328,7544;-0,0195108413356519
"Trinorfolkia cristata";1347,844;-0,0177138010020573
"Tripterygion delaisi";1521,3981;-0,0024544861878045
"Tripterygion melanurum";1562,0186;0,000865031729609469
"Trisopterus minutus";1261,0997;-0,0260943640560807
"Tylosurus crocodilus crocodilus";1308,6693;-0,0214296838679582
"Ucla xenogrammus";1425,4314;-0,0106628387102283
"Ulua mentalis";1328,0833;-0,0195744855704789
"Umbrina galapagorum";1268,2703;-0,0253800632444117
"Upeneichthys lineatus";1470,2963;-0,00675874184682711
"Upeneichthys vlamingii";1372,0834;-0,0154683018383254
"Upeneus moluccensis";1314,015;-0,0209161181635481
"Upeneus tragula";1346,6384;-0,017826537558143
"Uraspis helvola";1248,8706;-0,0273219903926338
"Valenciennea alleni";1303,7681;-0,0219023928869403
"Valenciennea helsdingenii";1481,0052;-0,00584448117750951
"Valenciennea immaculata";1380,2595;-0,014719819116795
"Valenciennea longipinnis";1438,0471;-0,00955275154108742
"Valenciennea muralis";1310,2195;-0,0212805392549659
"Valenciennea parva";1215,1393;-0,0307714781602745
"Valenciennea puellaris";1575,1179;0,00191712451723053
"Valenciennea randalli";1318,5557;-0,0204815278489212
"Valenciennea sexguttata";1345,844;-0,0179008776719436
"Valenciennea strigata";1480,7227;-0,00586851429688138
"Variola albimarginata";1548,217;-0,00025305590810452
"Variola louti";1549,3256;-0,00016287918459818
"Verulux cypselurus";1196,7548;-0,0326920866562226
"Vincentia conspersa";1370,6786;-0,0155973533984936
"Vincentia novaehollandiae";1309,9822;-0,0213033584259185
"Vladichthys gloverensis";1318,4049;-0,0204959368723583
"Xanthichthys mento";1637,108;0,00678015538286723
"Xenichthys agassizii";1180,2223;-0,0344445840610342
"Xenocys jessiae";1288,4727;-0,0233891067254074
"Xyrichtys novacula";1580,7847;0,00236955473885037
"Xyrichtys victori";1312,9739;-0,0210159734537327
"Xyrichtys wellingtoni";1275,3647;-0,0246773164843804
"Zabidius novemaculeatus";1235,2944;-0,0286990063055331
"Zanclistius elevatus";1476,8744;-0,00619635811635136
"Zanclus cornutus";1801,2313;0,0188163312342022
"Zebrasoma desjardinii";1892,438;0,0250392462521343
"Zebrasoma flavescens";1739,7549;0,0144414659887201
"Zebrasoma rostratum";1592,836;0,00332634734746616
"Zebrasoma scopas";1706,104;0,0119808159755872
"Zebrasoma velifer";1888,4148;0,0247711326399
"Zebrasoma xanthurum";1763,966;0,0161825862802804
"Zeus faber";1748,886;0,0151009506050855
"Zoarchias veneficus";1351,5161;-0,0173710404845211
"Zoramia fragilis";1339,6852;-0,0184787126537184
"Zoramia leptacantha";1547,6133;-0,000302189767811604
"Zoramia viridiventer";1321,0486;-0,0202435683716902
