"sp_name","ages_mean"
"Melichthys vidua",1.16290803999999
"Mendosoma lineatum",13.9090948586057
"Meuschenia australis",4.12552937946018
"Meuschenia flavolineata",4.23414689462145
"Meuschenia freycineti",3.94483052401456
"Meuschenia galii",3.37897864387906
"Meuschenia hippocrepis",5.01261872148095
"Meuschenia scaber",4.39430969390899
"Meuschenia trachylepis",5.99177522563577
"Meuschenia venusta",3.83704277253717
"Microcanthus strigatus",7.06475238576734
"Microgobius microlepis",20.6856274697014
"Microlepidotus brevipinnis",27.6194013742791
"Microspathodon bairdii",10.0007927053898
"Microspathodon chrysurus",11.7747104145582
"Microspathodon dorsalis",10.8741420688822
"Mimoblennius lineathorax",9.75811300668212
"Mola mola",77.8845029400002
"Molva molva",25.4124518799985
"Monacanthus chinensis",9.79657093445832
"Monacanthus tuckeri",22.3384361888535
"Monodactylus argenteus",14.3148776293108
"Monotaxis grandoculis",26.9126229728908
"Mugil cephalus",35.3363434745027
"Mugil curema",31.1144481974621
"Mugil galapagensis",35.4064774261468
"Mulloidichthys dentatus",17.0486670775247
"Mulloidichthys flavolineatus",21.7921327823413
"Mulloidichthys martinicus",17.888031876902
"Mulloidichthys mimicus",19.4188002444291
"Mulloidichthys vanicolensis",15.8478980188346
"Mullus argentinae",19.2762804711338
"Mullus surmuletus",15.1179509680102
"Muraena argus",15.5708098221146
"Muraena augusti",15.7710360518485
"Muraena clepsydra",22.7180980928476
"Muraena helena",15.7128865473053
"Muraena lentiginosa",16.6240172900072
"Mycteroperca bonaci",8.90442250978901
"Mycteroperca fusca",8.62226159472817
"Mycteroperca interstitialis",6.67414881808272
"Mycteroperca jordani",8.3948053136643
"Mycteroperca microlepis",7.66995594601889
"Mycteroperca olfax",23.918476220864
"Mycteroperca rosacea",7.47147175146097
"Mycteroperca tigris",6.34400108288497
"Mycteroperca venenosa",8.60327639820361
"Mycteroperca xenarcha",7.01874656937739
"Myoxocephalus scorpius",20.621597206312
"Myrichthys maculosus",56.6862462238849
"Myrichthys tigrinus",15.8361354180109
"Myripristis adusta",4.96825093987169
"Myripristis amaena",3.66910705954524
"Myripristis berndti",4.30966291538492
"Myripristis clarionensis",4.57452724823857
"Myripristis earlei",5.26481210738978
"Myripristis gildi",4.02123647646949
"Myripristis hexagona",3.55294972071963
"Myripristis jacobus",4.77394528464
"Myripristis kochiensis",4.53279957251842
"Myripristis kuntee",4.17608414966847
"Myripristis leiognathus",5.20394711145282
"Myripristis murdjan",3.54026425626165
"Myripristis pralinia",8.51240288843077
"Myripristis randalli",4.2806344603699
"Myripristis tiki",5.18022034454307
"Myripristis violacea",5.77699143594043
"Myripristis vittata",4.607691883142
"Nannosalarias nativitatis",9.47597889899022
"Naso annulatus",5.09367021000031
"Naso brachycentron",1.8657015105297
"Naso brevirostris",7.2664900962225
"Naso caeruleacauda",27.0794856871973
"Naso caesius",1.37605288
"Naso elegans",2.59142289148022
"Naso fageni",2.41012368052968
"Naso hexacanthus",1.9550562999998
"Naso lituratus",5.9341276014803
"Naso lopezi",2.9646796230609
"Naso thynnoides",40.509049566105
"Naso tonganus",1.5243562179978
"Naso tuberosus",1.0128022379978
"Naso unicornis",14.85158795
"Naso vlamingii",6.0099535293835
"Naucrates ductor",9.29992814876579
"Neatypus obliquus",6.65979546228159
"Nectamia bandanensis",15.4208554997677
"Nectamia similis",26.1249454993097
"Nelusetta ayraud",6.43556844970485
"Nemadactylus bergi",7.73250449862462
"Nemadactylus douglasii",5.7301107416606
"Nemadactylus macropterus",5.27442832186966
"Nemadactylus valenciennesi",4.54248610328951
"Nemateleotris magnifica",19.3204111611126
"Neocirrhites armatus",15.681222715458
"Neoditrema ransonnetii",8.09229873309222
"Neoglyphidodon bonang",7.26972084391625
"Neoglyphidodon carlsoni",8.13004621277901
"Neoglyphidodon crossi",7.71125957982797
"Neoglyphidodon melas",9.69713844372198
"Neoglyphidodon nigroris",8.91166361195199
"Neoglyphidodon oxyodon",8.32266502056397
"Neoglyphidodon polyacanthus",8.66518531462379
"Neoglyphidodon thoracotaeniatus",8.39905964473847
"Neomyxus leuciscus",42.7038635482384
"Neoniphon argenteus",6.62622058263108
"Neoniphon marianus",8.07360486862209
"Neoniphon opercularis",4.95657442629178
"Neoniphon sammara",6.07685227220027
"Neoodax balteatus",16.3463994957719
"Neopomacentrus anabatoides",5.01192683675252
"Neopomacentrus aquadulcis",7.75169111191864
"Neopomacentrus azysron",5.93671344501454
"Neopomacentrus bankieri",6.93126078189146
"Neopomacentrus cyanomos",6.44017576754306
"Neopomacentrus filamentosus",6.34633359158907
"Neopomacentrus metallicus",5.2983953909216
"Neopomacentrus miryae",5.2007164104033
"Neopomacentrus nemurus",5.78794758920446
"Neopomacentrus violascens",5.22181880536952
"Neosebastes pandus",18.9143299507055
"Neosebastes scorpaenoides",23.9487419940659
"Nesogobius hinsbyi",21.3630983988326
"Nesogobius pulchellus",23.2627031397661
"Nexilosus latifrons",5.79737484302916
"Nicholsina denticulata",12.3392896114816
"Notocirrhitus splendens",16.8283752803502
"Notoclinops segmentatus",8.29713160357991
"Notoclinops yaldwyni",8.86115337782054
"Notoclinus fenestratus",9.38567801956914
"Notolabrus celidotus",4.31432861368898
"Notolabrus cinctus",10.1873012165833
"Notolabrus fucicola",13.7956564722165
"Notolabrus gymnogenis",10.2362148798954
"Notolabrus inscriptus",7.98481553201182
"Notolabrus parilus",10.3884245786355
"Notolabrus tetricus",10.0293008663933
"Novaculichthys taeniourus",16.0449052804082
"Oblada melanura",16.6206843609834
"Ocyurus chrysurus",7.80020775408672
"Odax cyanoallix",12.8845342967684
"Odax pullus",13.6379612691499
"Odontoscion dentex",4.34485282899311
"Odontoscion eurymesops",7.3621543124137
"Odontoscion xanthops",5.93415904638323
"Odonus niger",5.87001384999943
"Ogcocephalus darwini",63.4091119437494
"Ogilbia cocoensis",14.2836487423023
"Ogilbia galapagosensis",11.358160012158
"Ogilbichthys ferocis",16.4018164548681
"Ogilbyina novaehollandiae",5.2403212171711
"Ogilbyina queenslandiae",5.91822938638602
"Olisthops cyanomelas",12.7887547094255
"Oman ypsilon",11.4632811843804
"Omegophora armilla",8.35552680216315
"Omegophora cyanopunctata",20.8779480691234
"Omobranchus aurosplendidus",6.61650722525082
"Omobranchus germaini",8.81108613351136
"Omobranchus mekranensis",7.18150744947328
"Omobranchus smithi",9.39844649636896
"Ophioblennius atlanticus",9.18752407984948
"Ophioblennius clippertonensis",9.89776329742197
"Ophioblennius steindachneri",9.20391163420827
"Ophiodon elongatus",17.8833289015903
"Ophthalmolepis lineolata",9.78421045512197
"Opisthocentrus ocellatus",16.0965400966117
"Opisthocentrus tenuis",20.6652977315647
"Opisthocentrus zonope",21.6343761272058
"Opistognathus aurifrons",21.1960696479566
"Opistognathus darwiniensis",31.1171434882881
"Opistognathus randalli",35.942318789375
"Oplegnathus conwayi",36.3784228614366
"Oplegnathus insignis",38.8600598241804
"Optivus agastos",65.1531380754648
"Orthonopias triacis",17.5758380985332
"Orthopristis forbesi",28.4170905762346
"Ostorhinchus angustatus",11.8331012167704
"Ostorhinchus apogonoides",15.335491285762
"Ostorhinchus aureus",14.628644434458
"Ostorhinchus chrysotaenia",16.6984262696054
"Ostorhinchus compressus",13.2857665166044
"Ostorhinchus cookii",16.0078515733049
"Ostorhinchus cyanosoma",13.9815311809466
"Ostorhinchus fasciatus",15.1148858463516
"Ostorhinchus luteus",16.3136009996163
"Ostorhinchus multilineatus",41.7800691434607
"Ostorhinchus nigrofasciatus",14.7221341877965
"Ostorhinchus parvulus",15.7048702893164
"Ostorhinchus properuptus",17.3282298725628
"Ostorhinchus rubrimacula",20.7061403496433
"Ostorhinchus schlegeli",14.9578231763138
"Ostorhinchus sealei",16.9165820827793
"Ostorhinchus wassinki",17.1153124716683
"Ostracion cubicus",1.63635266322765
"Ostracion cyanurus",10.8670562713701
"Ostracion immaculatus",0.408650149917328
"Ostracion meleagris",2.22609693181619
"Ostracion solorensis",11.0960789035979
"Ostracion whitleyi",0.596475338545679
"Othos dentex",32.1071431380124
"Oxycercichthys veliferus",4.90678317917032
"Oxycheilinus bimaculatus",16.1766014443346
"Oxycheilinus celebicus",11.1269505842916
"Oxycheilinus digramma",10.9835446226721
"Oxycheilinus mentalis",13.9467827346439
"Oxycheilinus orientalis",10.9520373968903
"Oxycheilinus unifasciatus",10.9189397702713
"Oxycirrhites typus",19.3756513052253
"Oxyjulis californica",9.17112985352014
"Oxylebius pictus",25.701210136034
"Oxymonacanthus longirostris",18.2161850063724
"Pachymetopon aeneum",7.51113732123744
"Pachymetopon blochii",6.88717612617628
"Pachymetopon grande",13.0048972270699
"Pagellus acarne",17.9862113892843
"Pagellus erythrinus",29.4040700899084
"Pagrus auriga",29.4208818467175
"Pagrus pagrus",26.9541246691334
"Parablennius gattorugine",11.0896165400527
"Parablennius incognitus",9.17451267826567
"Parablennius intermedius",8.36021898242835
"Parablennius laticlavius",7.16372385802178
"Parablennius marmoreus",4.81323260487851
"Parablennius pilicornis",6.02185782401757
"Parablennius rouxi",6.30749591368719
"Parablennius sanguinolentus",9.08991003581164
"Parablennius serratolineatus",9.19670075140842
"Parablennius tasmanianus",7.16786006707887
"Parablennius zvonimiri",7.81659585673328
"Paracaesio xanthura",23.6884877532842
"Paracanthurus hepatus",9.41176472300239
"Paracentropyge multifasciata",13.6960452445081
"Parachaetodon ocellatus",9.34449906657014
"Paracheilinus cyaneus",12.7407014629051
"Paracheilinus octotaenia",11.1988396716996
"Paracirrhites arcatus",20.6026207603168
"Paracirrhites forsteri",20.0265703049097
"Paracirrhites hemistictus",20.9329749726048
"Paracirrhites nisus",17.9677185402088
"Paracirrhites xanthus",18.2869401643675
"Paradiancistrus cuyoensis",28.309541133497
"Paragobiodon echinocephalus",26.9650004085343
"Paragobiodon xanthosoma",28.690148913343
"Parajulis poecilepterus",14.170149230571
"Paralabrax albomaculatus",9.70398187903836
"Paralabrax auroguttatus",8.43315996743716
"Paralabrax clathratus",8.95675308020555
"Paralabrax maculatofasciatus",7.82037496237709
"Paralabrax nebulifer",7.66154146468116
"Paraluteres prionurus",13.3393074183414
"Paramonacanthus japonicus",6.74106398976723
"Paranotothenia magellanica",13.5744630629028
"Paranthias colonus",9.56338528660191
"Paranthias furcifer",9.01791772180558
"Parapercis australis",10.6760800565643
"Parapercis clathrata",7.9259697634435
"Parapercis colias",7.68886634471984
"Parapercis haackei",12.3402085594776
"Parapercis hexophtalma",8.02254335445141
"Parapercis lineopunctata",8.13354995162033
"Parapercis millepunctata",6.85128364274879
"Parapercis multiplicata",9.63036956627761
"Parapercis pacifica",22.4491349857159
"Parapercis queenslandica",5.19549457014593
"Parapercis ramsayi",15.3777095862075
"Parapercis schauinslandii",9.55693892267636
"Parapercis snyderi",8.02227823282854
"Parapercis stricticeps",6.3833673692701
"Parapercis tetracantha",13.0065418917611
"Parapercis xanthogramma",38.0853932582297
"Parapercis xanthozona",7.06549742739145
"Paraplesiops bleekeri",3.20316023066964
"Paraplesiops meleagris",4.18307976231172
"Paraplesiops poweri",4.10331611446388
"Paraplotosus butleri",21.3464724348542
"Parapriacanthus dispar",32.204438757156
"Parapriacanthus elongatus",13.8799720907451
"Parapriacanthus ransonneti",28.0771885022744
"Parapristipoma octolineatum",17.5908460658846
"Parapristipoma trilineatum",24.2201652463621
"Parascorpis typus",7.83403518053566
"Paratrachichthys trailli",54.9796195424402
"Pareques acuminatus",12.3520173893008
"Pareques perissa",6.46891971984351
"Pareques viola",11.7506880941452
"Parequula melbournensis",34.6656505562019
"Paristiopterus gallipavo",10.0006415739362
"Paristiopterus labiosus",6.76445395065979
"Parma alboscapularis",5.9765991712219
"Parma bicolor",2.68264258071922
"Parma kermadecensis",9.76179312921261
"Parma mccullochi",5.66702625087077
"Parma microlepis",12.9517833373871
"Parma occidentalis",9.42704215159976
"Parma oligolepis",9.45891299828292
"Parma polylepis",5.17031195546317
"Parma unifasciata",5.99257208882146
"Parma victoriae",7.73239471025854
"Parupeneus barberinoides",20.1033767006213
"Parupeneus barberinus",7.82139791277028
"Parupeneus chrysopleuron",15.0157360186557
"Parupeneus ciliatus",3.28899890486444
"Parupeneus crassilabris",16.9270016541261
"Parupeneus cyclostomus",16.6844481786992
"Parupeneus forsskali",20.3550430305749
"Parupeneus heptacanthus",20.0851372342314
"Parupeneus indicus",19.6540087591776
"Parupeneus insularis",13.8936408430012
"Parupeneus macronemus",9.79233686912807
"Parupeneus multifasciatus",9.5763072683954
"Parupeneus pleurostigma",20.0357235995745
"Parupeneus porphyreus",21.7394225339538
"Parupeneus spilurus",3.45711199810986
"Patagonotothen cornucola",15.8017895185709
"Patagonotothen guntheri",14.9122886271042
"Patagonotothen tessellata",22.8419140203504
"Patagonotothen wiltoni",12.43358000714
"Pelates octolineatus",8.85303584660183
"Pelates quadrilineatus",9.1632582512006
"Pelsartia humeralis",13.4170127159681
"Pempheris adspersa",21.9562128061043
"Pempheris adusta",12.4763640560417
"Pempheris affinis",13.6667336803919
"Pempheris analis",14.0521321154021
"Pempheris compressa",13.9854696311683
"Pempheris klunzingeri",13.9636792565209
"Pempheris mangula",13.58736803576
"Pempheris molucca",13.1755167835793
"Pempheris multiradiata",10.892881697706
"Pempheris ornata",14.3079752265426
"Pempheris oualensis",13.653611891411
"Pempheris schomburgkii",13.644206174782
"Pempheris schwenkii",12.9797212575429
"Pempheris vanicolensis",13.1400000000116
"Pentaceropsis recurvirostris",3.69094904262599
"Pentapodus aureofasciatus",6.84288449619983
"Pentapodus caninus",5.09694458877789
"Pentapodus emeryii",16.4661980919121
"Pentapodus paradiseus",7.4683341454251
"Pentapodus porosus",6.30978902385583
"Pentapodus trivittatus",7.43835395149945
"Pentapodus vitta",10.7242277400904
"Pervagor alternans",6.47173771646832
"Pervagor aspricaudus",4.6696725202329
"Pervagor janthinosoma",7.83875984076909
"Pervagor marginalis",4.29749991997436
"Pervagor melanocephalus",7.11150271988508
"Petroscirtes breviceps",9.07281714443358
"Petroscirtes fallax",8.75457327912847
"Petroscirtes lupus",8.17619019643498
"Petroscirtes mitratus",7.42078536165952
"Phanerodon atripes",2.57707053860379
"Pholidapus dybowskii",17.2829105245788
"Pholidichthys leucotaenia",104.908647770005
"Pholis crassispina",11.6034807214647
"Pholis gunnellus",15.1700628790734
"Phyllogobius platycephalops",22.7953778833389
"Pictichromis paccagnellae",7.40380871334817
"Pictichromis porphyrea",13.2343773622648
"Pictilabrus laticlavius",8.80952870340362
"Pictilabrus viridis",8.60712730047081
"Pinguipes brasilianus",17.126243368565
"Pinguipes chilensis",36.9237997219137
"Plagiotremus azaleus",7.71105634765952
"Plagiotremus ewaensis",9.09604711204551
"Plagiotremus goslinei",7.90692813760226
"Plagiotremus laudandus",8.63007658817843
"Plagiotremus phenax",8.22468718244994
"Plagiotremus rhinorhynchos",8.45265147802574
"Plagiotremus tapeinosoma",8.10296967461485
"Plagiotremus townsendi",8.62321956976115
"Platax batavianus",29.7934984394254
"Platax boersii",14.2030188733893
"Platax orbicularis",10.7543438732372
"Platax pinnatus",14.6404959655664
"Platax teira",7.4554085899318
"Platycephalus bassensis",22.0184429681198
"Platycephalus endrachtensis",29.5691872581176
"Platycephalus fuscus",29.2265871581203
"Platycephalus laevigatus",20.6389995511735
"Platycephalus richardsoni",28.9037465597989
"Platycephalus speculator",24.3867022325663
"Platygillellus rubellulus",21.4300018436669
"Plectorhinchus albovittatus",18.9346906046092
"Plectorhinchus chaetodonoides",9.68701333817263
"Plectorhinchus chrysotaenia",22.6469763653443
"Plectorhinchus diagrammus",15.9649170757263
"Plectorhinchus flavomaculatus",10.5705409398704
"Plectorhinchus gaterinus",18.227775832295
"Plectorhinchus gibbosus",19.3603252317475
"Plectorhinchus lessonii",9.87151948092964
"Plectorhinchus lineatus",13.0154296400431
"Plectorhinchus multivittatus",14.2734094675303
"Plectorhinchus picus",9.25949839817468
"Plectorhinchus polytaenia",10.0890596438457
"Plectorhinchus schotaf",20.8562395308328
"Plectorhinchus vittatus",9.5168503300006
"Plectranthias nanus",9.52681396665396
"Plectroglyphidodon dickii",5.85342709355859
"Plectroglyphidodon flaviventris",6.80020194791602
"Plectroglyphidodon imparipennis",5.3569118806506
"Plectroglyphidodon johnstonianus",6.91536628188657
"Plectroglyphidodon lacrymatus",7.77258507725304
"Plectroglyphidodon leucozonus",6.49604796120296
"Plectroglyphidodon phoenixensis",8.33127588608682
"Plectropomus areolatus",11.8689958053619
"Plectropomus laevis",11.2857218756072
"Plectropomus leopardus",10.4823926664486
"Plectropomus maculatus",12.6179713964752
"Plectropomus oligacanthus",11.5114251887645
"Plectropomus pessuliferus",11.8177724668629
"Pleurosicya elongata",24.1053459151838
"Pleurosicya mossambica",20.0743341334092
"Plotosus canius",32.2884839720496
"Plotosus japonicus",22.0505281766748
"Plotosus lineatus",22.5521142793093
"Pogonoperca punctata",8.82903635029393
"Pollachius pollachius",40.5502463600003
"Pollachius virens",24.8171479300001
"Polysteganus praeorbitalis",13.7009677752388
"Polysteganus undulosus",16.954059765608
"Pomacanthus arcuatus",2.97189626516861
"Pomacanthus imperator",11.690522639449
"Pomacanthus maculosus",7.58649576
"Pomacanthus navarchus",14.4524558909732
"Pomacanthus paru",4.79941340793123
"Pomacanthus semicirculatus",10.4546277794491
"Pomacanthus sexstriatus",9.13912589189748
"Pomacanthus xanthometopon",12.7425937174693
"Pomacanthus zonipectus",8.02004171235568
"Pomacentrus adelus",4.91059474897566
"Pomacentrus albimaculus",5.36763208974927
"Pomacentrus alexanderae",5.27574132831712
"Pomacentrus alleni",7.15073932794409
"Pomacentrus amboinensis",4.53234176341446
"Pomacentrus aurifrons",5.42383479108794
"Pomacentrus auriventris",5.612079176129
"Pomacentrus australis",4.68795681143426
"Pomacentrus baenschi",5.94241575563892
"Pomacentrus bankanensis",5.85269046659822
"Pomacentrus brachialis",5.0857763184952
"Pomacentrus burroughi",5.02318683680682
"Pomacentrus caeruleus",6.78024952690887
"Pomacentrus callainus",6.31324376295225
"Pomacentrus chrysurus",11.4601953605517
"Pomacentrus coelestis",7.05708325372804
"Pomacentrus cuneatus",7.48441709003141
"Pomacentrus grammorhynchus",5.33406780081611
"Pomacentrus imitator",5.10633152736839
"Pomacentrus indicus",8.56170198954544
"Pomacentrus lepidogenys",4.000405994679
"Pomacentrus microspilus",5.52490784033302
"Pomacentrus milleri",8.71289282657787
"Pomacentrus moluccensis",4.58066324137339
"Pomacentrus nagasakiensis",9.78515438700164
"Pomacentrus nigromanus",5.37679095865318
"Pomacentrus nigromarginatus",9.22728173261777
"Pomacentrus opisthostigma",7.7687365396425
"Pomacentrus pavo",6.80264640678811
"Pomacentrus philippinus",5.34612684141069
"Pomacentrus reidi",6.5265144297365
"Pomacentrus simsiang",6.26404274015766
"Pomacentrus smithi",5.06429544775882
"Pomacentrus spilotoceps",4.84131297919041
"Pomacentrus sulfureus",4.74325589977452
"Pomacentrus trichrourus",6.04602159542672
"Pomacentrus trilineatus",6.39888593988764
"Pomacentrus tripunctatus",9.71689361287916
"Pomacentrus vaiuli",4.82293682119067
"Pomacentrus wardi",9.16795648112519
"Pomachromis fuscidorsalis",8.33334508488129
"Pomachromis richardsoni",7.73319923457671
"Pomadasys incisus",23.9553425674404
"Pomatomus saltatrix",19.8527862853912
"Pomatoschistus minutus",16.0186279744251
"Pomatoschistus pictus",15.7599009481515
"Porichthys notatus",14.2878324953888
"Praealticus natalis",7.85820128934258
"Premnas biaculeatus",4.36587023950126
"Priacanthus blochii",17.4066321165824
"Priacanthus hamrur",16.5746498787254
"Priolepis ascensionis",13.4378297254048
"Prionotus miles",9.41248109871049
"Prionurus laticlavius",5.76556914384432
"Prionurus maculatus",11.4452439001717
"Prionurus microlepidotus",15.1477624730747
"Prionurus punctatus",4.44850724994163
"Prionurus scalprum",8.12041477865803
"Pristiapogon exostigma",17.2185389704503
"Pristiapogon fraenatus",16.5692316783642
"Pristiapogon kallopterus",25.7505490989905
"Pristicon trimaculatus",17.5963389151933
"Prognathodes aculeatus",17.1867633772149
"Prognathodes falcifer",11.9190903407243
"Prolatilus jugularis",11.204097850237
"Psammoperca waigiensis",78.8167189999994
"Pseudanthias bicolor",8.35370537532139
"Pseudanthias dispar",6.59473437282762
"Pseudanthias evansi",13.9763154190747
"Pseudanthias hiva",9.81370224103912
"Pseudanthias huchtii",12.8662941232632
"Pseudanthias hypselosoma",10.4832613386316
"Pseudanthias ignitus",12.6110317602745
"Pseudanthias lori",9.92158251401116
"Pseudanthias mooreanus",14.9322703132734
"Pseudanthias olivaceus",13.0492689251234
"Pseudanthias pascalus",12.2179403134362
"Pseudanthias pictilis",23.7598776373565
"Pseudanthias pleurotaenia",15.572769709617
"Pseudanthias regalis",14.5935835187273
"Pseudanthias rubrizonatus",7.24354502473074
"Pseudanthias squamipinnis",9.77430366047978
"Pseudanthias taeniatus",10.1460441466113
"Pseudanthias tuka",13.1574791402891
"Pseudobalistes flavimarginatus",13.6016543500004
"Pseudobalistes fuscus",12.92256201
"Pseudobalistes naufragium",12.2245703299997
"Pseudoblennius cottoides",24.0629107063349
"Pseudocaranx dentex",10.6455605530817
"Pseudocaranx wrighti",12.0693573599079
"Pseudocheilinops ataenia",14.16598794394
"Pseudocheilinus evanidus",23.6568272348735
"Pseudocheilinus hexataenia",21.4846549976551
"Pseudocheilinus ocellatus",20.9536282954036
"Pseudocheilinus octotaenia",20.0396874469439
"Pseudocheilinus tetrataenia",21.8844358314313
"Pseudochromis ammeri",9.87940750803427
"Pseudochromis bitaeniatus",4.44820365315086
"Pseudochromis cyanotaenia",6.16706285442254
"Pseudochromis elongatus",11.0038394255481
"Pseudochromis flavivertex",13.1676787641142
"Pseudochromis fridmani",5.30564645841045
"Pseudochromis fuscus",10.6452380834183
"Pseudochromis marshallensis",5.84711079248812
"Pseudochromis olivaceus",9.99806456779202
"Pseudochromis pesi",12.0021191524943
"Pseudochromis springeri",11.6428024500558
"Pseudochromis wilsoni",11.9281819335338
"Pseudocoris aurantiofasciata",7.31023343849092
"Pseudocoris bleekeri",7.34764428655267
"Pseudocoris yamashiroi",7.98360434322561
"Pseudodax moluccanus",31.5304497699805
"Pseudojuloides atavai",9.41417080727666
"Pseudojuloides cerasinus",9.15965502497219
"Pseudojuloides elongatus",10.6434841690525
"Pseudolabrus biserialis",12.8776663155868
"Pseudolabrus fuentesi",17.3649011930615
"Pseudolabrus guentheri",11.0863015757201
"Pseudolabrus luculentus",6.73176521034561
"Pseudolabrus miles",10.098891138653
"Pseudolabrus rubicundus",22.112274325459
"Pseudolabrus semifasciatus",6.96281807658402
"Pseudolabrus sieboldi",14.2691844702243
"Pseudopercis semifasciata",8.83126580571285
"Pseudophycis bachus",11.9086046500018
"Pseudophycis barbata",15.6563813100014
"Pseudotolithus senegalensis",20.0617678229438
"Pseudupeneus grandisquamis",14.1106887487462
"Pseudupeneus maculatus",12.1417297758256
"Pseudupeneus prayensis",13.950835478893
"Psilotris boehlkei",22.7190297153878
"Pteragogus aurigarius",12.5474176704016
"Pteragogus cryptus",9.93905620516454
"Pteragogus enneacanthus",11.8736197006105
"Pteragogus flagellifer",12.1784100594362
"Pterapogon kauderni",16.6808006621497
"Ptereleotris calliura",21.8124696372531
"Ptereleotris evides",21.3508723106952
"Ptereleotris hanae",23.1278531380061
"Ptereleotris heteroptera",19.3643682373496
"Ptereleotris microlepis",19.1907668815068
"Ptereleotris monoptera",21.9928592662954
"Ptereleotris zebra",20.5007306704752
"Pterocaesio chrysozona",3.60361701739248
"Pterocaesio digramma",3.37097652685428
"Pterocaesio marri",3.59633150362891
"Pterocaesio pisang",4.71229348506447
"Pterocaesio randalli",7.11240635702003
"Pterocaesio tessellata",8.77480184282702
"Pterocaesio tile",7.08965467061053
"Pterocaesio trilineata",4.00501510535063
"Pterogobius zacalles",30.1450814649235
"Pterogymnus laniarius",17.254487009742
"Pterois antennata",11.4666697389097
"Pterois miles",11.4924431237968
"Pterois radiata",11.2910202414855
"Pterois volitans",13.2456596156666
"Pygoplites diacanthus",11.1437107933057
"Quassiremus evionthas",16.3555007502943
"Rachycentron canadum",52.4530005716469
"Rastrelliger kanagurta",15.71791762
"Remora remora",21.25292253
"Repomucenus calcaratus",43.1697989009522
"Rhabdamia gracilis",14.1820865948609
"Rhabdosargus holubi",24.6559427273954
"Rhabdosargus sarba",13.8681212559973
"Rhacochilus toxotes",3.98094314851283
"Rhacochilus vacca",2.72668299386492
"Rhinecanthus aculeatus",4.4729568600001
"Rhinecanthus assasi",4.53891230999998
"Rhinecanthus lunula",6.66668908999965
"Rhinecanthus rectangulus",5.40975142999996
"Rhinecanthus verrucosus",5.11663909000015
"Rhinogobiops nicholsii",19.6716505267884
"Rhinomuraena quaesita",18.9058677459373
"Rhomboplites aurorubens",8.69819929631798
"Rhycherus filamentosus",41.5939206178467
"Rhynchostracion nasus",4.35764052542537
"Ruanoho whero",6.83826835284256
"Rypticus bicolor",16.3308100516371
"Rypticus courtenayi",17.5208912199338
"Rypticus nigripinnis",11.1723599748061
"Rypticus saponaceus",12.3003912186842
"Salarias alboguttatus",8.43577436587922
"Salarias ceramensis",7.93624148471518
"Salarias fasciatus",8.99845307573328
"Salarias guttatus",9.03483040354693
"Salarias segmentatus",8.74354261807934
"Salmo salar",165.530255160001
"Sanopus astrifer",17.6448841123089
"Sanopus reticulatus",11.2207348293092
"Sanopus splendidus",48.710127476813
"Sarda australis",7.69983848000003
"Sarda orientalis",8.56691249999998
"Sarda sarda",24.90919421
"Sardina pilchardus",29.2312469999978
"Sardinella aurita",74.585473999998
"Sardinops sagax",29.2312470000013
"Sargocentron caudimaculatum",7.04443173534666
"Sargocentron cornutum",12.1701983788593
"Sargocentron diadema",6.41741242908266
"Sargocentron hormion",7.92452907176301
"Sargocentron ittodai",5.98020954644132
"Sargocentron melanospilos",5.87131978226879
"Sargocentron microstoma",5.39384115468008
"Sargocentron rubrum",5.94198899685298
"Sargocentron spiniferum",4.11452632999068
"Sargocentron suborbitale",6.3673753132282
"Sargocentron tiere",6.81079542384125
"Sargocentron tiereoides",6.92691306739752
"Sargocentron vexillarium",6.76696830913408
"Sargocentron violaceum",3.43618530176008
"Sarpa salpa",15.4091215758574
"Saurida gracilis",60.2711580014571
"Saurida nebulosa",1.84902239724299
"Scaevius milii",15.9371222265275
"Scartella poiti",8.52752857646838
"Scartella springeri",9.53663242565995
"Scarus altipinnis",2.78466347174416
"Scarus chameleon",3.57775677065853
"Scarus coelestinus",2.50143234007503
"Scarus coeruleus",13.8059316572316
"Scarus compressus",3.12238043899577
"Scarus dimidiatus",2.9162785613071
"Scarus falcipinnis",7.24473418495696
"Scarus ferrugineus",2.69518703489507
"Scarus festivus",3.65764262633212
"Scarus flavipectoralis",4.75525914133186
"Scarus forsteni",3.01422962203907
"Scarus frenatus",3.2585358631465
"Scarus fuscopurpureus",4.44607475477986
"Scarus ghobban",3.10197773038823
"Scarus globiceps",2.65535740705815
"Scarus guacamaia",2.72086824407536
"Scarus hypselopterus",4.21350031407697
"Scarus iseri",2.7462374500908
"Scarus koputea",2.67383417662934
"Scarus longipinnis",4.06515293761281
"Scarus niger",3.15361382756509
"Scarus oviceps",3.04894509870811
"Scarus perrico",7.43416788459998
"Scarus persicus",2.89409884285196
"Scarus prasiognathos",3.39692863982809
"Scarus psittacus",3.74749987859123
"Scarus quoyi",3.41672844467438
"Scarus rivulatus",2.80593059240479
"Scarus rubroviolaceus",2.62811959709903
"Scarus russelii",4.67414085909464
"Scarus scaber",6.47977507809402
"Scarus schlegeli",4.0928339369988
"Scarus spinus",3.65673063597604
"Scarus taeniopterus",2.30545450412995
"Scarus tricolor",3.06106877839087
"Scarus trispinosus",2.49702097001341
"Scarus vetula",9.06860174444236
"Scarus viridifucatus",3.88707529674576
